id_movimiento,id_efectivo,id_unidad_destino,id_rango,id_tipo,fecha_movimiento,antiguedad_anios,salario_mensual,observaciones
2547,978,3,5,3,11-09-2025,6 a.,3353.40,Promoción por concurso de méritos
2548,226,44,1,4,17/07/2025,5.5 años,2146.75,"Cambio de destino
por requerimiento operacional"
2549,643,40,12,3,18/08/2023,6 a.,"Bs 8.479,28",Ascenso — antigüedad cumplida
2550,298,29,5,3,26/08/2023,SIETE,"Bs.- 4,343.15",Ascenso por antigüedad y méritos
2551,635,35,5,6,05-11-2022,9.5,BS 3470,Retorno al servicio — autorizado
2552,301,42,2,4,07-27-2022,ocho años,2252,Rotación periódica anual
2553,1056,41,1,1,09-21-2023,  0 años  ,2127,  Sin observaciones  
2554,294,29,10,6,2021/02/11,"5,5 años",7367,Retorno tras licencia por estudios
2555,516,5,5,1,2025/12/30,0 a.,"Bs.- 4,341.06",Incorporación clase 2025
2556,352,3,14,1,2023-08-30,CERO,BS 11088,SERVICIO PREMILITAR COMPLETADO
2557,652,47,8,1,17/02/2023,0,4998,Incorporación por sorteo cuartel
2558,819,49,11,5,11-17-2022,8 años,"8,239.29",Licencia—trámites personales
2559,184,12,6,3,2021/08/12,6 a.,"Bs. 4,817.17",Ascenso por méritos — evaluación superior
2560,220,38,6,1,14-11-2021,aprox. 0,4068,Sin observaciones
2561,722,4,5,1,2024/12/20,0 a.,4296,Ref: Reclutamiento zona Tarija
2562,4,3,8,2,02/03/2022,  22 años  ,"4,989.56 Bs",Retiro voluntario — motivos familiares
2563,987,48,3,6,2025-07-13,11 años,"3,295.53",Retorno tras licencia por estudios
2564,946,33,6,6,02-12-2025,14,"Bs.3,805.27",Reincorporación voluntaria
2565,857,23,2,1,19/02/2024,aprox. 0,"Bs.2,393.57",Servicio premilitar completado
2566,299,31,11,1,20/01/2022,0 a.,6578.32,Incorporación clase 2022
2567,1095,29,10,2,2024/02/20,22 a.,5712,Baja — sanción disciplinaria
2568,887,30,2,4,29/07/2022,aprox. 7,2322.50,"Cambio de destino
por requerimiento operacional"
2569,484,17,12,4,2024/04/30,CINCO,"Bs 9.986,37",S/N
2570,899,7,6,3,10/08/2022,15.5,4279,Ascenso por antigüedad y méritos
2571,1095,32,12,3,17-08-2025,3,"Bs 7.629,72",Promoción — curso de comando aprobado
2572,496,3,8,1,2022-12-19,0 años,"Bs 5.374,76",Servicio premilitar completado
2573,995,10,1,4,20220731,once años,"2,233.45 Bs",S/N
2574,614,28,3,3,08-18-2023,  5 años  ,2657.27,ascenso por antigüedad y méritos
2575,1064,5,3,6,2025/01/02,12,"Bs.3,260.46","Reincorporación
tras permiso especial"
2576,1196,39,13,6,08/01/2022,2,11156,Retorno al servicio — autorizado
2577,702,7,9,3,07-11-2021,10 años,"Bs.5,226.56",Promoción regular — escalafonamiento
2578,941,34,10,1,14/12/2022,aprox. 0,"Bs 6.142,26",Ingreso — proceso regular
2579,1122,32,5,1,2025/01/13,  0 años  ,"Bs. 3,900.78",INGRESO — PROCESO REGULAR
2580,528,19,4,1,21/02/2025,cero años,"Bs 3.874,56",  Ingreso voluntario al servicio  
2581,931,20,6,5,02/05/2024,dieciocho años,3923,Licencia por enfermedad — 24 días
2582,87,12,10,4,20210727,tres años,"Bs. 6,679.41",Rotación periódica anual
2583,1143,27,5,4,2024/06/06,  2 años  ,"Bs. 4,343.80","Rotación por
necesidad institucional"
2584,967,19,8,1,20220108,CERO,4803,Ingreso voluntario al servicio
2585,1198,31,2,4,20210302,19 a.,"2,294.38",Traslado por reorganización de unidades
2586,1123,27,5,4,2022/07/01,nueve años,3832,Traslado a zona de frontera
2587,222,43,14,3,09/08/2023,aprox. 10,"12,310.78",
2588,1134,35,2,6,26-05-2024,17 años,"Bs.- 2,219.67",Reincorporación voluntaria
2589,1132,15,1,1,18/02/2021,0,2457,Ref: Incorporación por sorteo cuartel
2590,78,39,4,3,2024/10/11,DOCE,"3,830.27 Bs",Promoción — Resolución Ministerial 456
2591,1183,5,16,3,08-29-2021,2 a.,"Bs. 20,282.51",Promoción — Resolución Ministerial 977
2592,187,20,3,4,2025/04/16,9,"Bs.2,694.83",Traslado disciplinario
2593,956,10,6,2,2025/08/30,22,"Bs.3,915.35","Baja por
inaptitud física"
2594,835,31,11,1,2023/01/23,0 a.,8011.21,
2595,395,13,4,5,2024/11/14,quince años,"Bs.- 3,674.33","Licencia médica
autorizada por sanidad"
2596,803,25,2,4,20220206,"17,0 años","Bs. 2,249.68",Traslado disciplinario
2597,119,22,5,5,02-26-2021,18,"Bs.4,348.65",S/N
2598,984,2,7,3,09/10/2023,quince,BS 4142,Promoción regular — escalafonamiento
2599,465,23,5,3,2025-09-19,12 años,"3,787.33 Bs",Ascenso por antigüedad y méritos
2600,734,1,11,3,2025/01/30,15 años,8458,S/N
2601,249,11,2,1,09-11-2022,0 años,"Bs.2,772.11","Ingreso voluntario
servicio activo"
2602,700,42,8,6,17-02-2023,15,"Bs.- 5,456.06",Reincorporación voluntaria
2603,332,22,9,3,20/08/2025,SEIS,"Bs.6,376.34","Ascenso post
curso especialización"
2604,629,41,2,1,2025/11/08,0,2263.68,"Alta por
convocatoria anual"
2605,362,36,6,1,12-07-2024,"0,0 años","Bs 3.781,93",Incorporación por sorteo cuartel
2606,711,40,11,2,31/08/2023,2 años,6451,Sin obs.
2607,1125,36,3,3,2023-08-31,5,3091,S/N
2608,944,31,5,5,03-16-2021,11.5 años,3299.84,Permiso por matrimonio
2609,11,47,8,5,20/07/2021,"6,0 años","Bs. 4,987.31",Licencia — trámites personales
2610,1004,13,6,4,2022/06/22,aprox. 19,"4,570.13",traslado disciplinario
2611,858,45,1,4,28-05-2021,  23 años  ,"2,399.41 Bs",S/N
2612,850,4,2,3,10-13-2023,SEIS,2866,Promoción por concurso de méritos
2613,914,24,9,5,08-04-2024,7 a.,5719,Permiso por fallecimiento familiar
2614,499,23,6,5,11-20-2023,  11 años  ,4617,Licencia anual ordinaria
2615,834,15,10,3,22-09-2023,"15,0 años",6418.36,"Ascenso post
curso especialización"
2616,613,10,4,6,28-02-2021,4 años,"Bs. 3,716.11",Retorno al servicio—autorizado
2617,1059,9,5,3,04-17-2025,"10,5 años",4272,Ascenso aniversario patrio 6 agosto
2618,895,49,1,6,09-03-2021,  19 años  ,"Bs.- 2,031.47",Ref: 
2619,312,4,8,3,16/12/2022,10 a.,5922,"Ascenso post
curso especialización"
2620,630,2,2,5,2024/04/09,22 a.,"2,860.57 Bs",Permiso por matrimonio
2621,1140,43,4,3,20210902,  12 años  ,BS 3057,Promoción por concurso de méritos
2622,1120,43,1,2,09-04-2022,17,"Bs.2,453.38","Baja definitiva
por solicitud"
2623,400,23,2,4,22/08/2025,16,"Bs.- 2,164.60",Rotación periódica anual
2624,1098,5,4,4,04-26-2025,13 años,"3,154.06 Bs",Cambio destino — solicitud personal
2625,588,22,5,4,07/11/2021,catorce años,3711,TRASLADO DISCIPLINARIO
2626,173,50,13,4,07-11-2022,8.5,BS 9174,S/N
2627,429,2,5,2,04/08/2021,cinco años,"Bs. 3,304.07",Licenciamiento ordinario
2628,607,35,2,3,08-25-2022,"4,5 años","Bs.- 2,867.20",Ascenso—antigüedad cumplida
2629,783,27,1,1,07-17-2022,0 años,"2,452.73 Bs",N/A
2630,1170,1,10,1,2023/01/15,0 a.,5617,  Ingreso voluntario al servicio  
2631,160,40,9,3,21/12/2024,aprox. 5,"5,205.06 Bs","Ascenso post
curso especialización"
2632,1152,6,7,4,2021-07-26,cuatro años,"Bs.4,376.01",Traslado por reorganización de unidades
2633,341,34,1,1,2025/02/01,0,"Bs.2,464.15",
2634,356,33,1,1,20230302,CERO,BS 2293,Servicio premilitar completado
2635,550,21,4,1,23/05/2022,0 años,"Bs 3.213,00",Incorporación clase 2022
2636,733,2,6,2,16/12/2022,DIECIOCHO,4800,Baja por motivos de salud
2637,486,1,5,5,15/10/2021,10,BS 4091,"Licencia médica
autorizada por sanidad"
2638,1055,30,5,2,2022/08/19,3 a.,4107,Licenciamiento ordinario
2639,1184,24,3,4,28/06/2024,13.5,2756,Traslado — orden de comando
2640,1081,5,3,1,2025/02/02,aprox. 0,"Bs 3.335,18",Incorporación por sorteo cuartel
2641,162,29,13,4,23-07-2025,VEINTE,"Bs 10.480,37",Traslado por reorganización de unidades
2642,117,20,4,2,2021-02-07,12,"3,646.91 Bs",BAJA VOLUNTARIA SOLICITADA
2643,967,31,11,1,2021/03/18,0 años,"Bs.8,475.02",Ingreso — proceso regular
2644,487,13,10,3,20240903,7 años,"Bs.5,743.52",S/N
2645,179,13,3,6,02/08/2023,24.5,2995.36,Reincorporación post licencia médica
2646,541,6,9,1,02-19-2021,CERO,"Bs. 4,982.47",Incorporación servicio militar obligatorio
2647,604,40,2,6,02-22-2021,CUATRO,"2,416.11",Retorno tras licencia por estudios
2648,693,10,1,6,01-24-2021,16.5,"Bs 2.140,57","Reincorporación
tras permiso especial"
2649,81,15,2,1,02/02/2021,"0,0 años","Bs. 2,147.44",Reclutamiento zona La Paz
2650,1013,12,11,4,12-24-2024,  5 años  ,BS 6393,TRASLADO — ORDEN DE COMANDO
2651,357,15,4,3,30-08-2022,4,BS 3552,
2652,813,37,6,4,16-06-2023,24 años,"Bs. 4,017.99",Traslado disciplinario
2653,1060,39,2,3,28/10/2023,8 años,2501,  Promoción por concurso de méritos  
2654,923,16,1,4,06/07/2023,diecisiete,"Bs. 2,388.82",traslado — orden de comando
2655,995,5,1,5,10/09/2022,11 años,BS 1981,Permiso por estudios — 17 días
2656,841,21,5,4,07-08-2023,1 años,"Bs.- 3,651.16",Traslado—orden de comando
2657,98,43,1,4,04-25-2025,  8 años  ,2402.08,  Traslado a zona de frontera  
2658,685,49,2,1,03-01-2021,0 a.,"2,690.34",Incorporación por sorteo cuartel
2659,51,33,13,1,2022/03/24,0 años,"Bs 9.959,65",Sin observaciones
2660,878,22,1,1,25-10-2021,cero años,1905.45,Sin observaciones
2661,210,38,2,5,28/07/2024,21 años,"2,706.01 Bs",Permiso especial — nacimiento hijo
2662,37,46,13,6,2023/02/28,tres años,11186.43,
2663,639,41,6,3,06-08-2024,12 años,"4,630.98","Ascenso según
normativa vigente"
2664,1137,35,2,1,01-30-2024,"0,0 años","Bs 2.440,36",alta por convocatoria 2024
2665,1071,27,3,6,12-08-2021,veinte años,"2,985.49",Reincorporación voluntaria
2666,677,26,3,1,20230523,cero años,"2,608.2",servicio premilitar completado
2667,301,44,4,1,02-09-2022,aprox. 0,"Bs. 3,775.83",Incorporación servicio militar obligatorio
2668,1147,36,1,1,26/12/2024,0 años,BS 2265,
2669,1124,21,9,4,2024/07/18,10 años,6115,"Rotación por
necesidad institucional"
2670,1189,2,3,5,2024-01-17,1 año,"Bs.3,050.25",Permiso por fallecimiento familiar
2671,1119,18,4,1,20210207,CERO,3505,Incorporación servicio militar obligatorio
2672,489,15,5,5,01-20-2023,24 a.,"3,724.94 Bs",Licencia sin goce de haberes
2673,305,21,7,3,09/08/2025,  3 años  ,"5,106.92 Bs",Promoción — Resolución Ministerial 819
2674,735,18,6,1,20250112,aprox. 0,"Bs.4,175.43",Alta por convocatoria 2025
2675,74,4,10,1,23/01/2024,"0,0 años",5891.28,"Alta por
convocatoria anual"
2676,74,18,2,2,10/11/2024,10 años,2697,Retiro voluntario — motivos familiares
2677,510,41,5,3,10-17-2025,QUINCE,3277,Promoción — curso de comando aprobado
2678,117,30,8,4,07-24-2023,dieciocho años,"Bs. 4,901.32",Traslado — orden de comando
2679,3,2,5,3,2021/01/13,  4 años  ,"3,670.71 Bs",ASCENSO POR ANTIGÜEDAD Y MÉRITOS
2680,51,43,1,1,2023-10-06,aprox. 0,2377,
2681,114,10,1,1,01-20-2021,"0,0 años",2324,Sin observaciones
2682,378,31,4,1,2023/08/10,0 a.,3372.03,Sin observaciones
2683,372,7,3,4,2024-07-30,  24 años  ,3373,TRASLADO POR NECESIDAD DEL SERVICIO
2684,189,6,7,4,12/08/2021,aprox. 8,"Bs. 4,876.43","  Rotación por
necesidad institucional  "
2685,616,47,1,4,10-20-2022,"25,5 años","Bs. 2,409.92","  Cambio de destino
por requerimiento operacional  "
2686,152,43,11,1,20210618,"0,0 años","Bs.- 6,541.21",
2687,849,3,8,3,28/08/2025,"20,0 años","5,931.41 Bs",Ascenso aniversario patrio 6 agosto
2688,1195,2,1,4,2024-07-11,8 a.,"Bs. 2,259.50","Cambio de destino
por requerimiento operacional"
2689,153,7,7,3,08-27-2022,7,5354,Promoción por concurso de méritos
2690,1134,25,3,5,20220223,dos,"Bs.3,063.22","Licencia médica
autorizada por sanidad"
2691,714,36,3,3,09-15-2025,"7,0 años",3007,Promoción por concurso de méritos
2692,568,39,7,3,15/08/2025,seis,"5,403.36 Bs",Promoción regular — escalafonamiento
2693,185,35,4,1,26/08/2025,0 años,"Bs 3.746,61",Servicio premilitar completado
2694,733,39,5,5,2025/08/08,cuatro,"Bs.3,310.38",Licencia sin goce de haberes
2695,510,45,8,4,2023/05/02,veinte años,"Bs. 4,853.19",Traslado a zona de frontera
2696,276,47,2,2,05-08-2022,  8 años  ,2212,Licenciamiento ordinario
2697,210,49,1,1,2024/02/13,"0,0 años","Bs. 2,057.67",Sin observaciones
2698,644,43,4,4,20250102,7 a.,"3,900.02 Bs","Cambio de destino
por requerimiento operacional"
2699,52,16,3,1,03-02-2022,cero,"2,779.18",Servicio premilitar completado
2700,426,41,4,3,2022/08/27,5,"Bs. 3,208.62",Ascenso por antigüedad y méritos
2701,1008,26,2,6,2023/02/06,9,BS 2179,Reincorporación — apto por sanidad militar
2702,649,7,1,5,2024/01/02,19,1932,Permiso especial — nacimiento hijo
2703,357,19,5,1,2022/10/03,CERO,4007.34,S/N
2704,621,13,1,2,27/07/2023,veinte años,"Bs.2,423.36",  Cumplimiento tiempo de servicio  
2705,892,6,14,3,11/07/2021,4 años,BS 13742,Ascenso por méritos — evaluación superior
2706,1110,3,1,5,06/04/2021,diez,"Bs. 1,943.20",
2707,1155,13,4,2,28/02/2024,VEINTIDÓS,"Bs. 3,333.12",Baja por motivos de salud
2708,672,5,10,4,20230921,TRES,BS 6222,  Cambio destino — solicitud personal  
2709,744,3,2,5,11-09-2023,"22,0 años","Bs.2,189.84",S/N
2710,305,40,4,4,2022/11/28,diez,3737,Traslado por necesidad del servicio
2711,1035,7,5,5,12/09/2025,13,"Bs. 4,007.68",Licencia — trámites personales
2712,992,18,2,5,21/11/2021,VEINTICUATRO,"Bs.- 2,377.02",LICENCIA — TRÁMITES PERSONALES
2713,463,3,6,3,30/08/2022,cuatro años,BS 4246,Promoción regular — escalafonamiento
2714,728,9,1,4,2025-05-14,nueve,"Bs 2.483,56",Traslado por reorganización de unidades
2715,37,38,1,1,07-25-2024,cero,1925,Incorporación clase 2024
2716,1025,12,2,6,08-25-2023,  19 años  ,"Bs 2.655,25","Reincorporación
tras permiso especial"
2717,1126,33,5,6,13/03/2023,ONCE,3548.19,Retorno tras licencia por estudios
2718,766,5,10,4,2024/07/19,17,"Bs.7,355.86",Traslado disciplinario
2719,1055,15,6,2,10/06/2023,tres años,"Bs.- 4,823.33",Retiro por edad límite
2720,992,45,1,4,2023/07/22,23,"2,221.05 Bs",Traslado disciplinario
2721,193,47,6,4,20/09/2023,  4 años  ,"Bs 3.864,18",Rotación semestral — destino UD-47
2722,490,2,4,5,13/06/2024,16 a.,"Bs.3,373.60",Permiso por fallecimiento familiar
2723,985,47,4,4,2025/11/29,aprox. 14,"Bs.3,778.33",Rotación periódica anual
2724,733,40,10,4,06-19-2024,"18,0 años","6,851.82",Rotación semestral — destino UD-40
2725,262,5,4,5,09/08/2021,"15,0 años",2956,Licencia sin goce de haberes
2726,49,48,5,2,2021-09-07,11 a.,3900,retiro por edad límite
2727,581,17,8,1,30/11/2023,"0,0 años",5748,Alta por convocatoria 2023
2728,927,5,2,5,25/01/2025,23,2253,Licencia por enfermedad — 26 días
2729,431,37,8,1,14/10/2025,0,"Bs. 5,140.90",Incorporación clase 2025
2730,908,1,2,1,2021/01/22,0 años,BS 2639,Reclutamiento zona Santa Cruz
2731,678,10,15,3,04/09/2025,3 años,"Bs. 14,102.70",Ascenso — antigüedad cumplida
2732,91,38,1,5,2025/01/04,5.5,"Bs 2.403,69",Permiso por fallecimiento familiar
2733,171,2,3,6,19-12-2024,3 años,3415,"  Reincorporación
tras permiso especial  "
2734,877,16,4,1,20210209,aprox. 0,"Bs. 3,183.74",Servicio premilitar completado
2735,199,23,3,4,2021/11/18,aprox. 11,2574,Traslado a zona de frontera
2736,863,2,1,2,31-01-2025,"15,5 años","Bs.2,378.80",Sin obs.
2737,684,23,9,3,05-07-2022,CINCO,"5,003.78 Bs",Ascenso por méritos — evaluación superior
2738,909,37,12,4,08/12/2022,cinco,"Bs. 9,564.92",Rotación semestral — destino UD-37
2739,961,2,2,4,11/08/2022,13 años,"Bs.- 2,676.86",Traslado disciplinario
2740,330,47,3,3,14-08-2021,18 a.,3175,Promoción — curso de comando aprobado
2741,637,1,12,4,2025/06/15,20,9487.03,
2742,966,19,5,2,20221027,dos años,4121.85,baja voluntaria solicitada
2743,386,12,7,4,06/02/2021,uno años,"Bs.- 4,679.32","CAMBIO DE DESTINO
POR REQUERIMIENTO OPERACIONAL"
2744,83,12,10,4,2024-07-15,14.5 años,"Bs 7.021,41",Rotación periódica anual
2745,179,8,2,1,05/02/2023,cero años,"2,633.55",Incorporación por sorteo cuartel
2746,755,12,1,6,11-04-2022,once años,BS 1964,Reincorporación post licencia médica
2747,628,40,3,5,01/10/2021,veintiuno años,"Bs. 3,158.08",  Licencia anual ordinaria  
2748,576,4,2,3,20-08-2025,20,"Bs 2.693,25",promoción — curso de comando aprobado
2749,1128,45,8,1,20250223,cero,4457,Ingreso — proceso regular
2750,225,37,3,3,2025-08-01,aprox. 10,"Bs. 2,929.45","Ascenso según
normativa vigente"
2751,806,2,5,4,21/04/2025,diecinueve,3507,"rotación por
necesidad institucional"
2752,381,45,8,6,20231006,  12 años  ,"Bs 5.576,76",Reincorporación voluntaria
2753,219,28,4,4,22-07-2021,veintidós,"2,913.46 Bs",Asignación temporal zona operaciones
2754,542,4,7,4,07/04/2025,13 a.,"Bs 5.475,39",Ref: Asignación temporal zona operaciones
2755,377,11,1,4,20250802,23 años,"1,947.55 Bs","Rotación por
necesidad institucional"
2756,896,41,8,4,12/05/2025,"1,0 años","Bs. 5,867.01",Traslado disciplinario
2757,810,12,2,1,13-01-2024,CERO,"Bs. 2,522.09",Incorporación por sorteo cuartel
2758,129,34,3,2,2023-07-21,catorce,2847.56,Retiro por edad límite
2759,1197,37,3,3,2025/09/14,4 años,"Bs.- 2,630.23",S/N
2760,942,24,3,5,2025/12/06,VEINTICUATRO,3423,
2761,546,2,7,1,02-02-2021,"0,0 años","Bs. 4,111.59",Alta por reclutamiento directo
2762,212,43,4,1,2023-01-28,0 a.,"3,438.62",Reclutamiento zona Potosí
2763,952,6,5,4,21/08/2022,nueve,"Bs. 3,693.67","Cambio de destino
por requerimiento operacional"
2764,1183,37,2,2,03-16-2021,20 años,"Bs. 2,571.49",CUMPLIMIENTO DEL SERVICIO MILITAR
2765,873,49,2,1,02-04-2021,0 años,2744,Servicio premilitar completado
2766,986,32,3,2,23/09/2021,20 años,"Bs. 2,801.96",S/N
2767,402,9,1,5,14-04-2022,21.5,1958.38,S/N
2768,41,35,1,4,05/07/2022,12.5 años,"Bs 2.483,16",Asignación temporal zona operaciones
2769,995,33,10,1,18-02-2022,  0 años  ,6846,Incorporación clase 2022
2770,316,37,9,6,20211228,aprox. 12,5752,Reincorporación—apto por sanidad militar
2771,197,41,2,4,29-10-2021,21 a.,BS 2320,S/N
2772,700,40,4,3,28/09/2023,siete,3523.21,"Ascenso post
curso especialización"
2773,659,34,1,4,2024/06/13,10 años,2464,Cambio destino — solicitud personal
2774,774,3,11,1,02-04-2024,0 años,"Bs.7,573.56",Reclutamiento zona Beni
2775,891,46,3,4,2023/02/09,trece,2852,"Rotación por
necesidad institucional"
2776,838,47,12,3,02-01-2023,15 a.,9904,"Ascenso post
curso especialización"
2777,927,10,8,1,02-24-2023,cero años,5118.53,Alta por convocatoria 2023
2778,195,7,10,3,20240806,aprox. 18,6648,"ascenso según
normativa vigente"
2779,186,20,5,6,20231201,"13,0 años","3,787.26",Retorno al servicio — autorizado
2780,757,16,12,6,08-04-2022,  3 años  ,"Bs. 8,274.85",Reincorporación voluntaria
2781,581,29,4,4,2024/03/08,17,"3,240.49 Bs",  Traslado disciplinario  
2782,198,44,4,3,09-06-2024,dieciocho,BS 3491,"Ascenso según
normativa vigente"
2783,561,4,1,4,2022/07/02,18,2185.56,  Traslado — orden de comando  
2784,771,9,2,1,2024/10/23,0 años,2329,  Ingreso voluntario al servicio  
2785,568,39,7,3,15/08/2025,seis,"5,403.36 Bs",Promoción regular — escalafonamiento
2786,299,8,11,4,07-03-2024,once,6625.12,Traslado — orden de comando
2787,458,40,3,5,01/03/2022,TRECE,"3,245.51 Bs",Licencia anual ordinaria
2788,728,45,2,6,29/07/2024,9 a.,2128,RETORNO AL SERVICIO — AUTORIZADO
2789,189,18,6,3,24/08/2025,aprox. 10,"4,244.52 Bs",S/N
2790,631,7,4,3,2024-08-08,siete,3389,Ascenso por antigüedad y méritos
2791,1135,21,2,4,19/06/2022,aprox. 25,2189,    
2792,389,7,5,5,20230124,siete,"3,659.19",S/N
2793,848,38,10,4,2021/08/11,"14,0 años","Bs. 6,716.10",Rotación semestral — destino UD-38
2794,917,14,12,3,10/11/2024,7.5 años,9639,"Ascenso según
normativa vigente"
2795,721,38,11,3,09-07-2023,quince años,"Bs 7.080,86",Ascenso por antigüedad y méritos
2796,835,40,5,5,07-24-2024,11 a.,4325.13,Licencia — trámites personales
2797,733,19,12,3,2025/12/02,  8 años  ,7746.66,"Ascenso según
normativa vigente"
2798,1016,2,2,2,20230120,veinticuatro años,"2,229.96 Bs",Sin obs.
2799,411,5,3,1,02-06-2021,0 a.,3068,Incorporación por sorteo cuartel
2800,255,6,2,1,12-25-2021,"0,0 años",BS 2436,Incorporación por sorteo cuartel
2801,269,23,3,5,2024-03-15,aprox. 12,"2,750.90 Bs",  Permiso por matrimonio  
2802,116,19,1,2,2025/11/14,diecinueve años,"Bs.2,450.51",
2803,442,30,8,3,05/10/2023,TRES,"4,575.99 Bs",Ascenso — antigüedad cumplida
2804,347,27,5,6,10/06/2021,"12,5 años","4,343.69 Bs",Retorno al servicio — autorizado
2805,482,8,8,2,11/04/2025,8 años,"4,574.56 Bs","Baja definitiva
por solicitud"
2806,743,49,2,6,2021-09-25,8,"2,350.96 Bs",S/N
2807,171,13,7,1,2022/12/06,  0 años  ,"Bs. 4,951.58",Ingreso — proceso regular
2808,1054,40,12,3,2023-04-12,cuatro,9161,S/N
2809,115,32,11,1,12-24-2025,0 años,"Bs.- 7,340.14",    
2810,364,2,3,1,12/12/2023,  0 años  ,"Bs. 2,701.13",Alta por reclutamiento directo
2811,532,47,5,4,2024/05/03,"13,0 años","Bs. 3,296.10",Asignación temporal zona operaciones
2812,587,22,1,4,20250617,1 años,"2,178.76 Bs",  Asignación temporal zona operaciones  
2813,1175,10,1,4,09-20-2025,20 a.,2339.52,Traslado por necesidad del servicio
2814,707,22,2,1,07-01-2022,0 a.,"Bs. 2,263.88",SIN OBSERVACIONES
2815,420,39,8,5,15/09/2022,seis,5366,Permiso por matrimonio
2816,390,8,2,1,21-09-2022,0 años,BS 2585,Ingreso voluntario al servicio
2817,675,33,4,3,01/08/2022,15,"Bs. 3,717.35",Promoción regular — escalafonamiento
2818,206,1,6,3,25-10-2023,8 años,"Bs. 4,715.72",S/N
2819,1071,15,2,3,2022/08/08,quince,"2,497.47 Bs",Ascenso aniversario patrio 6 agosto
2820,873,27,3,4,02-04-2022,7 años,"Bs 2.730,18",Rotación periódica anual
2821,775,14,9,3,25/08/2024,18,"6,463.72 Bs",  Promoción — Resolución Ministerial 548  
2822,1008,41,8,3,12-17-2021,15 a.,"Bs. 5,078.28",S/N
2823,1001,23,6,3,12/11/2025,aprox. 15,4068.19,Ascenso por méritos — evaluación superior
2824,1102,42,4,1,15/01/2023,0 años,2902.29,Ingreso — proceso regular
2825,561,48,1,5,13/09/2021,"10,0 años",2209.36,
2826,520,17,1,2,2023/08/13,2,BS 2114,S/N
2827,1030,35,3,3,07/04/2022,  5 años  ,"Bs. 2,944.42",S/N
2828,1042,48,4,3,10/08/2023,"18,5 años",3380.72,
2829,131,44,2,5,2024/11/06,6 años,2251,Ref: Permiso por estudios — 16 días
2830,797,50,1,4,2023-08-27,17 años,"Bs 2.066,50",
